tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
2.0,81.0,1.5421686746987953,0.015625,BL_Beacon
91.0,1.0,1.391304347826087,0.9921875,WiFi_Stream
2.0,122.0,1.032258064516129,0.015625,BL_Beacon
7.0,8.0,8.533333333333333,0.390625,BL_Stream
5.0,5.0,12.8,0.4921875,BL_Stream
5.0,8.0,9.846153846153847,0.4609375,BL_Stream
21.0,79.0,1.28,0.1875,Microwave_Oven
56.0,1.0,2.245614035087719,0.96875,WiFi_Stream
3.0,74.0,1.6623376623376624,0.0234375,BL_Beacon
4.0,13.0,7.529411764705882,0.2421875,BL_Stream
63.0,22.0,1.5058823529411764,0.734375,Microwave_Oven
9.0,8.0,7.529411764705882,0.3984375,BL_Stream
3.0,11.0,9.142857142857142,0.2578125,BL_Stream
1.0,85.0,1.4883720930232558,0.0078125,BL_Beacon
37.0,91.0,1.0,0.2890625,Microwave_Oven
6.0,13.0,6.7368421052631575,0.28125,BL_Stream
73.0,14.0,1.471264367816092,0.7734375,Microwave_Oven
5.0,8.0,9.846153846153847,0.4140625,BL_Stream
9.0,100.0,1.1743119266055047,0.1171875,BL_Beacon
3.0,72.0,1.7066666666666668,0.0234375,BL_Beacon
4.0,11.0,8.533333333333333,0.3046875,BL_Stream
52.0,1.0,2.4150943396226414,0.984375,WiFi_Stream
5.0,7.0,10.666666666666666,0.453125,BL_Stream
4.0,8.0,10.666666666666666,0.4296875,BL_Stream
4.0,7.0,11.636363636363637,0.390625,BL_Stream
4.0,11.0,8.533333333333333,0.390625,BL_Stream
3.0,17.0,6.4,0.265625,BL_Stream
94.0,22.0,1.103448275862069,0.796875,Microwave_Oven
15.0,63.0,1.641025641025641,0.1171875,BL_Beacon
52.0,30.0,1.5609756097560976,0.640625,Microwave_Oven
37.0,49.0,1.4883720930232558,0.5,Microwave_Oven
4.0,11.0,8.533333333333333,0.3125,BL_Stream
100.0,6.0,1.2075471698113207,0.8828125,Microwave_Oven
43.0,1.0,2.909090909090909,0.9765625,WiFi_Stream
73.0,1.0,1.7297297297297298,0.9921875,WiFi_Stream
106.0,12.0,1.0847457627118644,0.859375,Microwave_Oven
1.0,98.0,1.292929292929293,0.0078125,BL_Beacon
8.0,70.0,1.641025641025641,0.1171875,BL_Beacon
2.0,82.0,1.5238095238095237,0.015625,BL_Beacon
42.0,1.0,2.9767441860465116,0.96875,WiFi_Stream
17.0,107.0,1.032258064516129,0.1328125,BL_Beacon
101.0,10.0,1.1531531531531531,0.8515625,Microwave_Oven
5.0,8.0,9.846153846153847,0.3125,BL_Stream
5.0,10.0,8.533333333333333,0.328125,BL_Stream
2.0,112.0,1.1228070175438596,0.015625,BL_Beacon
83.0,33.0,1.103448275862069,0.71875,Microwave_Oven
58.0,1.0,2.169491525423729,0.96875,WiFi_Stream
1.0,118.0,1.0756302521008403,0.0078125,BL_Beacon
99.0,1.0,1.28,0.9765625,WiFi_Stream
67.0,1.0,1.8823529411764706,0.9921875,WiFi_Stream
5.0,6.0,11.636363636363637,0.40625,BL_Stream
4.0,7.0,11.636363636363637,0.34375,BL_Stream
12.0,63.0,1.7066666666666668,0.109375,BL_Beacon
5.0,7.0,10.666666666666666,0.3828125,BL_Stream
3.0,10.0,9.846153846153847,0.265625,BL_Stream
5.0,91.0,1.3333333333333333,0.0390625,BL_Beacon
2.0,13.0,8.533333333333333,0.2265625,BL_Stream
2.0,102.0,1.2307692307692308,0.015625,BL_Beacon
4.0,14.0,7.111111111111111,0.265625,BL_Stream
70.0,45.0,1.1130434782608696,0.640625,Microwave_Oven
105.0,9.0,1.1228070175438596,0.8671875,Microwave_Oven
3.0,18.0,6.095238095238095,0.2578125,BL_Stream
5.0,9.0,9.142857142857142,0.375,BL_Stream
1.0,70.0,1.8028169014084507,0.0078125,BL_Beacon
6.0,10.0,8.0,0.359375,BL_Stream
3.0,8.0,11.636363636363637,0.265625,BL_Stream
1.0,116.0,1.0940170940170941,0.0078125,BL_Beacon
3.0,11.0,9.142857142857142,0.296875,BL_Stream
4.0,6.0,12.8,0.4453125,BL_Stream
3.0,10.0,9.846153846153847,0.3671875,BL_Stream
44.0,38.0,1.5609756097560976,0.53125,Microwave_Oven
77.0,39.0,1.103448275862069,0.65625,Microwave_Oven
4.0,13.0,7.529411764705882,0.21875,BL_Stream
6.0,14.0,6.4,0.359375,BL_Stream
8.0,5.0,9.846153846153847,0.4375,BL_Stream
14.0,103.0,1.0940170940170941,0.109375,BL_Beacon
5.0,10.0,8.533333333333333,0.296875,BL_Stream
66.0,1.0,1.9104477611940298,0.984375,WiFi_Stream
56.0,72.0,1.0,0.4375,Microwave_Oven
5.0,7.0,10.666666666666666,0.4375,BL_Stream
2.0,96.0,1.3061224489795917,0.015625,BL_Beacon
125.0,3.0,1.0,0.9765625,Microwave_Oven
58.0,1.0,2.169491525423729,0.9765625,WiFi_Stream
69.0,1.0,1.8285714285714285,0.984375,WiFi_Stream
3.0,14.0,7.529411764705882,0.2265625,BL_Stream
25.0,90.0,1.1130434782608696,0.2734375,Microwave_Oven
126.0,1.0,1.0078740157480315,0.9921875,Microwave_Oven
5.0,11.0,8.0,0.453125,BL_Stream
2.0,123.0,1.024,0.015625,BL_Beacon
3.0,77.0,1.6,0.03125,BL_Beacon
3.0,110.0,1.1327433628318584,0.0234375,BL_Beacon
14.0,114.0,1.0,0.109375,Microwave_Oven
4.0,14.0,7.111111111111111,0.34375,BL_Stream
3.0,8.0,11.636363636363637,0.453125,BL_Stream
6.0,116.0,1.0491803278688525,0.0625,BL_Beacon
4.0,14.0,7.111111111111111,0.3125,BL_Stream
72.0,1.0,1.7534246575342465,0.984375,WiFi_Stream
97.0,27.0,1.032258064516129,0.7734375,Microwave_Oven
8.0,8.0,8.0,0.4140625,BL_Stream
69.0,24.0,1.3763440860215055,0.75,Microwave_Oven
1.0,125.0,1.0158730158730158,0.0078125,Microwave_Oven
3.0,18.0,6.095238095238095,0.25,BL_Stream
5.0,8.0,9.846153846153847,0.3359375,BL_Stream
4.0,9.0,9.846153846153847,0.421875,BL_Stream
99.0,9.0,1.1851851851851851,0.875,Microwave_Oven
4.0,5.0,14.222222222222221,0.453125,BL_Stream
5.0,11.0,8.0,0.265625,BL_Stream
34.0,29.0,2.0317460317460316,0.5546875,Microwave_Oven
119.0,1.0,1.0666666666666667,0.9921875,WiFi_Stream
120.0,1.0,1.0578512396694215,0.9921875,WiFi_Stream
4.0,7.0,11.636363636363637,0.4140625,BL_Stream
5.0,12.0,7.529411764705882,0.2578125,BL_Stream
108.0,9.0,1.0940170940170941,0.875,Microwave_Oven
14.0,89.0,1.2427184466019416,0.1171875,BL_Beacon
4.0,13.0,7.529411764705882,0.203125,BL_Stream
41.0,1.0,3.0476190476190474,0.9765625,WiFi_Stream
5.0,123.0,1.0,0.0390625,BL_Beacon
4.0,10.0,9.142857142857142,0.3515625,BL_Stream
117.0,11.0,1.0,0.9140625,Microwave_Oven
47.0,1.0,2.6666666666666665,0.984375,WiFi_Stream
3.0,12.0,8.533333333333333,0.2734375,BL_Stream
4.0,11.0,8.533333333333333,0.296875,BL_Stream
14.0,86.0,1.28,0.1171875,BL_Beacon
28.0,47.0,1.7066666666666668,0.4296875,Microwave_Oven
9.0,6.0,8.533333333333333,0.46875,BL_Stream
82.0,1.0,1.5421686746987953,0.9765625,WiFi_Stream
